sub_id,trial,txt,img
A21PWJPVJK4PGD,10,nice stunt for a movie,12
A21PWJPVJK4PGD,11,they are walking around an industrial area and got dirty,18
A21PWJPVJK4PGD,12,bad photoshop picture,3
A21PWJPVJK4PGD,13,chemical fire but looks like nobody was hurt and they are trying to put it out,15
A21PWJPVJK4PGD,14,he is drunk and fell off his bike in a mud puddle,17
A21PWJPVJK4PGD,15,druggie has just made his decision to stop and get help,2
A21PWJPVJK4PGD,16,has some sort of virus that caused his eyes to swell,4
A21PWJPVJK4PGD,17,bad accident thankfully no one was injured,19
A21PWJPVJK4PGD,18,preemie baby got his first bath ready for this parents to hold him for the first time,1
A21PWJPVJK4PGD,19,poor fella better get to a doctor before that becomes serious,13
A21PWJPVJK4PGD,20,helping his drunk friend into a van to get home,10
A21Q7FCKM86VL8,1,They are probably fighting a fire to save lives,15
A21Q7FCKM86VL8,2,He is probably a part of tribe and this is thier tradti,13
A21Q7FCKM86VL8,3,He must be helping her into the van to get her to hospital.,10
A21Q7FCKM86VL8,4,I hope they are replacing it with fresh bandage.,7
A21Q7FCKM86VL8,5,I hope she won that fight.  Relaxing smoking a cigarette.,6
A21Q7FCKM86VL8,6,He is probably miming on stage in front of a crowd.,3
A21Q7FCKM86VL8,7,This looks like a still from a movie.  I hope the actor was paid well.,11
A21Q7FCKM86VL8,8,He looks like he fought off a mountain lion.  Hope he got the better of it.,8
A21Q7FCKM86VL8,9,I guess he is just acting out what drug use looks like.,2
A21Q7FCKM86VL8,10,I hope the first responders managed to save those people's  lives.,19
A21Q7FCKM86VL8,11,This guy looks like a victim of drug cartels.,17
A21Q7FCKM86VL8,12,Looks like most of the people survived this crash.,14
A21Q7FCKM86VL8,13,Plain old domestic abuse. Or maybe a fight with another woman.,5
A21Q7FCKM86VL8,14,This looks like a stuntman doing his job on set. I hope he got through this ok.,12
A21Q7FCKM86VL8,15,Giving a bath to a newborn baby.,1
A21Q7FCKM86VL8,16,This guy looks like he has a disease that affects his eyes.,4
A21Q7FCKM86VL8,17,Hopefully she is just unconscious.  First responders saving lives.,20
A21Q7FCKM86VL8,18,a kid pointing a replica gun at the camera.,9
A21Q7FCKM86VL8,19,Someone being unearthed in a field.,16
A21Q7FCKM86VL8,20,Two kids out playing near a factory.,18
A21QUJTIIAOX2W,1,Such a tiny baby. I wonder how premature it is.,1
A21QUJTIIAOX2W,2,What happened to her? I hate domestic violence if that’s the case.,5
A21QUJTIIAOX2W,3,Drugs ruin so many lives. Heartbreaking.,2
A21QUJTIIAOX2W,4,Goodness. What happened to them? Did they receive medical care for their inju,6
A21QUJTIIAOX2W,5,Is this a scene from a sci fi movie?,3
A21QUJTIIAOX2W,6,She appears to be fighting her “attacker.” Is this a tra,10
A21QUJTIIAOX2W,7,Sweet kids. Rough life they must have had.,18
A21QUJTIIAOX2W,8,Plane crash is one of my worst fears. Thank goodness the,14
A21QUJTIIAOX2W,9,I hope there were survivors,19
A21QUJTIIAOX2W,10,Is he burying him or did he find him? Either way it’s unpleasant.,16
A21QUJTIIAOX2W,11,Were they burned? I hope the recovery is not painful.,7
A21QUJTIIAOX2W,12,A computer generated image. There’s no way this is real.,12
A21QUJTIIAOX2W,13,Is that makeup? What violence do they possibly experience?,8
A21QUJTIIAOX2W,14,Senseless violence appears to happen everywhere.,17
A21QUJTIIAOX2W,15,Isn’t that from Raging Bull? Great movie!,11
A21QUJTIIAOX2W,16,Firefighters are braver than I could ever be.,20
A21QUJTIIAOX2W,17,Ouch. That looks painful. Is it a tradition in certain tri,13
A21QUJTIIAOX2W,18,Is this a,15
A21QUJTIIAOX2W,19,Isn’t this from a movie. Guns are the worst.,9
A21QUJTIIAOX2W,20,Painful,4
A221J0YB28SBLI,1,How those people must feel. Grateful to be alive,14
A221J0YB28SBLI,2,This person must be in extreme pain and feel very sad. I wouldn't want to be him,4
A221J0YB28SBLI,3,"This woman has some abuse in her life, and looks extremely firm a",5
A221J0YB28SBLI,4,This man seems like he's drowning. He's dying and needs help badly!!,3
A221J0YB28SBLI,5,"These boys have lost their innosence! And, they will never recover i",18
A221J0YB28SBLI,6,Someone will not be coming home tonight! Their life and their loved ones,19
A221J0YB28SBLI,7,How can anyone torture another human like that! Horrific!,13
A221J0YB28SBLI,8,Fire fighters are always in the line of saving others! No exception here!,20
A221J0YB28SBLI,9,A child hurt in this manner is horrific to view! Hope she will be OK!,7
A221J0YB28SBLI,10,"Violence of any kind is horrific. To see someone bleeding like this, my god",8
A221J0YB28SBLI,11,It appears he's getting high. Another druggie bites the dust!,2
A221J0YB28SBLI,12,"This is extremely scary, having a gun pointed at someone!",9
A221J0YB28SBLI,13,To see someone lying in a pool of blood in unnerving! How hor,17
A221J0YB28SBLI,14,a child that isn't going to make it--very sad,1
A221J0YB28SBLI,15,another apocoliptic scene. I hope people survive!,15
A221J0YB28SBLI,16,"Someone being kidnapped looks scary, sad, and horrible. I hope s",10
A221J0YB28SBLI,17,it appears a man is in a fightening rink which I don't like--v,11
A221J0YB28SBLI,18,A kid is burning on a bike==not much is worse than this awful scene!,12
A221J0YB28SBLI,19,"A woman who's been abused, sad, alone, vulnerable! Sc",6
A221J0YB28SBLI,20,a man being burried alive? how horrific!,16
A222G4R1Y9KTG4,1,Feel terrible and worried about the people,19
A222G4R1Y9KTG4,2,worry,11
A222G4R1Y9KTG4,3,Tragic accident,17
A222GZB608T1B8,1,The plance got with an accident. rescuers are evacuated.,14
A222GZB608T1B8,2,The person got in an explosion and flee with fire. So terrib,12
A222GZB608T1B8,3,The person tries to captivate one intimi,9
A222SVOP6ZBHNN,1,I wonder if the baby is yawning or crying,1
A222SVOP6ZBHNN,2,"This is sad, this can be such a negative disruption to his and his families lives",2
A222SVOP6ZBHNN,3,I'm not sure what's happening but he appears to possibly be in pain,3
A222SVOP6ZBHNN,4,This looks painful and uncomfortable for the person,4
A222SVOP6ZBHNN,5,"She looks like she's been hit several times, hopefully she's okay",5
A222SVOP6ZBHNN,6,This looks like a scary situation,6
A222SVOP6ZBHNN,7,"That poor child, they must be in pain and feeling scared. so terrible",7
A222SVOP6ZBHNN,8,"He looks like he's been attacked or in an accident, possibly in shock now",8
A222SVOP6ZBHNN,9,scary to imagine being in the place of this picture,9
A222SVOP6ZBHNN,10,"She looks scared and like she's really struggling, what a scary situation",10
A222SVOP6ZBHNN,11,"looks gruesome, he looks like a boxer in a match",11
A222SVOP6ZBHNN,12,"i wonder if this is a stunt actor, otherwise would be a scary situation",12
A222SVOP6ZBHNN,13,"confused, but no negative reaction",13
A222SVOP6ZBHNN,14,I hope no one was seriously hurt. looks like a lot of people were able to walk away at least,14
A222SVOP6ZBHNN,15,Looks like they're doing some sort of research. i wonder what the fire is from,15
A222SVOP6ZBHNN,16,this would be a traumatic experience,16
A222SVOP6ZBHNN,17,"this is very gruesome, i can't imagine what is going through their minds",17
A222SVOP6ZBHNN,18,"those poor children, you can see the sadness in their eyes",18
A222SVOP6ZBHNN,19,"this looks awful, I wonder how the people in the car are",19
A222SVOP6ZBHNN,20,"oh wow, I hope she ends up okay. this would be a terrifying position to be in",20
A22C8ZTKXDSBNU,1,Nervous.  Looks like someone got really hurt.  Even killed.  Sad.,19
A22C8ZTKXDSBNU,2,No offense but maybe she deserved it.  Not joking.  Not sad at all.,6
A22C8ZTKXDSBNU,3,disgusting ape.  part of some tribal ritual.  i am sickened at the barbarism.,13
A22C8ZTKXDSBNU,4,angry and bloody.  dont know him so i dont have any sympathy. not my problem.,8
A22C8ZTKXDSBNU,5,"clean, no blood.  no suffering in the image.  he's at peace. i am fine with it.",16
A22C8ZTKXDSBNU,6,shocking.  must be very traumatic.  feel bad for them.,14
A22C8ZTKXDSBNU,7,Dogs will lick that blood in poor countries.  Eat the bodies.  He got shot through the arm.,17
A22C8ZTKXDSBNU,8,her choice to stick around. hope she left.shes fat.,5
A22C8ZTKXDSBNU,9,unconscious or dead.  probably dead if she were there for over a few minutes.,20
A22C8ZTKXDSBNU,10,examining fire?  scientists maybe.  radioactive firemen?,15
A22C8ZTKXDSBNU,11,staged kidnapping.  i feel like laughing.,10
A22C8ZTKXDSBNU,12,poor coal mining area.  kids have to work.  sad and grim.,18
A22C8ZTKXDSBNU,13,He's no good at boxing.  Getting his butt kicked.  I cracked a smile.,11
A22C8ZTKXDSBNU,14,white shirt is too clean for a real junkie.  neutral emotions from me.,2
A22C8ZTKXDSBNU,15,lost an eye?  kid looks traumatized.  seems real to me. sad.,7
A22C8ZTKXDSBNU,16,"Disgusting.  Time to die, no offense.  Old and gross.  no sympathy.",4
A22C8ZTKXDSBNU,17,goofy.  probably anti-drug propaganda.  really lame.,3
A22C8ZTKXDSBNU,18,that face has never even thrown a punch.  totally unphased by him.,9
A22C8ZTKXDSBNU,19,disgusting and horrible.  sickening.  life can be devastating.,1
A22C8ZTKXDSBNU,20,hes wearing anti-flame equipment.  film scene.  feel nothing about it.,12
A22DVMN2Y3XHWA,1,That must really hurt how is it e,13
A22DVMN2Y3XHWA,2,The poor baby looks way to early,1
A22DVMN2Y3XHWA,3,They look like they have been worked way too much already,18
A22DVMN2Y3XHWA,4,Looks like that eye hurts.,5
A22DVMN2Y3XHWA,5,there is no way anyone in that car lived,19
A22DVMN2Y3XHWA,6,Its just all gone. Everything.,15
A22DVMN2Y3XHWA,7,"I am not sure really, it doesnt seem bafd",16
A22DVMN2Y3XHWA,8,Hopefully they are still alive.,20
A22DVMN2Y3XHWA,9,He is really getting messed up. That is a lot of blood.,11
A22DVMN2Y3XHWA,10,It just seems really fake,9
A22DVMN2Y3XHWA,11,That is a lot of blood and he looks really angry,8
A22DVMN2Y3XHWA,12,What is wrong with their face? It is horifying.,4
A22DVMN2Y3XHWA,13,He probably just ODd,2
A22DVMN2Y3XHWA,14,Why is that even happening. It must be pain.,12
A22DVMN2Y3XHWA,15,That must have been really bad. she looks tramatized.,6
A22DVMN2Y3XHWA,16,They are lucky to be walking,14
A22DVMN2Y3XHWA,17,He needs to be stopped. She is gonna be hurt,10
A22DVMN2Y3XHWA,18,What in the actual world happened to this child.,7
A22DVMN2Y3XHWA,19,That is a lot of blood why is the dog in it,17
A22DVMN2Y3XHWA,20,Kinda looks like a music cover and not very real,3
A22EAZB71TUM7L,1,what a terrible car crash. i hope nobody was hurt too badly.,19
A22EAZB71TUM7L,2,"terrible, i hope she makes it out alive. i bet she will",20
A22EAZB71TUM7L,3,"those two are goofing around, silly kids",10
A22EAZB71TUM7L,4,He has a great Halloween costume. perfect,8
A22EAZB71TUM7L,5,little thing is alive and well getting their first bath. how sweet. little pre,1
A22EAZB71TUM7L,6,knockout blow. i hope i bet on the winner! he will be fine. reminds me of,11
A22EAZB71TUM7L,7,poor guy is sad but he is going to come through just fine. probably dropped his kids,4
A22EAZB71TUM7L,8,"wildfires, somethingneeds to be done to stop them thankful for these u",15
A22EAZB71TUM7L,9,a man being born how cool is that!? FUN!!,3
A22EAZB71TUM7L,10,we've all been there the morning after a halloween rager. she'll get over it,6
A22EAZB71TUM7L,11,plane crash and it looks like most people survived if not all of them,14
A22EAZB71TUM7L,12,she looks really good after the lift! n,5
A22EAZB71TUM7L,13,"sad, a person being either uncovered or burried",16
A22EAZB71TUM7L,14,"so cool, i am almost 100% sure it is a stunt for a movie. he has a protective suit on",12
A22EAZB71TUM7L,15,i've been there done that. too much fun the night before. i bet he was a lot happier,2
A22EAZB71TUM7L,16,"i hope this is a movie, i would not like it if i were on the other end of that h",9
A22EAZB71TUM7L,17,"sad, little kids exposed to fallout or contamination. pollution in the backgro",18
A22EAZB71TUM7L,18,"poor kid, let's hope they heal and find their fa",7
A22EAZB71TUM7L,19,"since the dogs are licking up the liquid, i do not thik",17
A22EAZB71TUM7L,20,cool party trick. i do not think it is as bad as it looks.,13
A22NOFI89P0O9A,2,Its a disturbing image,9
A22NOFI89P0O9A,3,Thats gotts be from,13
A22NOFI89P0O9A,4,Thats very sad,5
A22NOFI89P0O9A,5,I wonder what happened,6
A22NOFI89P0O9A,6,I hope the kid is ok,1
A22NOFI89P0O9A,7,I wonder what happened,8
A22NOFI89P0O9A,8,What a sick asshole,10
A22NOFI89P0O9A,9,It looks like a movie poster,3
A22NOFI89P0O9A,10,I hope he is ok,4
A22NOFI89P0O9A,12,I hope nobody,14
A22NOFI89P0O9A,13,"Oh wow, i hope she is ok",20
A22NOFI89P0O9A,14,Gotta be from a movie,16
A22NOFI89P0O9A,15,Drugs are never good for you,2
A22QFNF1UTBK0H,1,i am slightly disturbed,13
A22QFNF1UTBK0H,2,i hate that she is injured,6
A22QFNF1UTBK0H,3,he looks like a haunted house character,8
A22QFNF1UTBK0H,4,it looks like someone has hit her,5
A22QFNF1UTBK0H,5,it seems a wildfire has happened. i feel for these people trying to help out while in danger,15
A22QFNF1UTBK0H,6,looks like a scene from a movie or tv show,9
A22QFNF1UTBK0H,7,looks like a boxer who has been hit in the face during a match,11
A22QFNF1UTBK0H,8,"i believe someone is being buried, not sure if alive",16
A22QFNF1UTBK0H,9,"a car accident, hopefully the people are okay",19
A22QFNF1UTBK0H,10,looks like a premature baby,1
A22QFNF1UTBK0H,11,that man looks very hurt. i hope he survived somehow..,17
A22QFNF1UTBK0H,12,seems like a scene from a movie. i think it's super cool looking,12
A22QFNF1UTBK0H,13,a man with burns or some kind of allergic reaction on his eyes,4
A22QFNF1UTBK0H,14,people being rescued from a house fire. i respect those firefighters,20
A22QFNF1UTBK0H,15,people who survived a plane crash,14
A22QFNF1UTBK0H,16,"looks to be another movie scene, someone using powers of some sort",3
A22QFNF1UTBK0H,17,a small child being bandaged,7
A22QFNF1UTBK0H,18,looks like someone was rescued from a possibly being kidnapped in a van,10
A22QFNF1UTBK0H,19,"someone is doing drugs, but i hope he got help for it and recovered",2
A22QFNF1UTBK0H,20,these children have been rescued from an explosion or fire,18
A22RU4Z2JPRP1U,1,The man was very depression,17
A22RU4Z2JPRP1U,2,The image is fighting to win,3
A22RU4Z2JPRP1U,3,This picture is incident to aeroplane and effe,9
A22RU4Z2JPRP1U,4,Thias image is very clean the farmer,14
A22RU4Z2JPRP1U,5,fire cycling amd incident fire,13
A22RU4Z2JPRP1U,6,The man is eyes crash,11
A22RU4Z2JPRP1U,7,the man is accident of the road very,1
A22S5025I38LO7,1,bad plane crash,14
A22S5025I38LO7,2,maybe a stunt?,12
A22S5025I38LO7,3,painful eye infection?,4
A22S5025I38LO7,4,missing eye,7
A22S5025I38LO7,5,I don't know if she made it,20
A22S5025I38LO7,6,getting abducted or attacked,10
A22S5025I38LO7,7,gonna shoot me,9
A22S5025I38LO7,8,punishment very painf,13
A22S5025I38LO7,9,she was beat up sad,5
A22S5025I38LO7,10,fatal accident,19
A22S5025I38LO7,11,lokks from a movie,15
A22S5025I38LO7,12,dirty kids?,18
A22S5025I38LO7,13,disgusting dog lick up human blood,17
A22S5025I38LO7,14,burn pit? I can't tell,16
A22S5025I38LO7,15,trapped someplace,3
A22S5025I38LO7,16,injury from terror attack,6
A22S5025I38LO7,17,injury or spill,8
A22S5025I38LO7,18,oh no a bath,1
A22S5025I38LO7,19,methodone he needs,2
A22S5025I38LO7,20,boxer getting hit like he agreed to be,11
A22UMPYYQBXT0F,1,"pretty sad looking, those kids look miserable and it looks like they live",18
A22UMPYYQBXT0F,2,this is sad looking and it makes me sad to look at it as the kid looks really hurt,7
A22UMPYYQBXT0F,3,this looks pretty surprising and i hope the woman is ok as it looks like she's hurt,20
A22UMPYYQBXT0F,4,"a junkie getting his fix, a sad but not suprising sight for the most pa",2
A22UMPYYQBXT0F,5,the scene is kind of surprising and it makes me a little nervous to see but other than that not reall,9
A22UMPYYQBXT0F,6,that looks like it really hurts and makes me cringe a little bit but the guy looks like a boxer so it's not too,11
A22UMPYYQBXT0F,7,this is just makes me sad to see and the guy looks like he went out in a bad way,17
A22UMPYYQBXT0F,8,this makes me surprised to look at and it looks like the guy is wearing protective gear so they're probably ok,12
A22UMPYYQBXT0F,9,this one makes me recoil and the expression on the guys face just conveys a deep sense of pain and discomfort to me,13
A22UMPYYQBXT0F,10,this makes me sad to look at as the car looks totaled and was in a big accident so i don't think the occupants are ok,19
A22UMPYYQBXT0F,11,this one makes me kind of amazed,15
A22UMPYYQBXT0F,12,this one makes me sad as the woman looks really hurt and i hope it's not a abuse s,6
A22UMPYYQBXT0F,13,this one is kind of hard to look and i hope the guy is ok as thats a worryin,8
A22UMPYYQBXT0F,14,this one  is kind of weird looking but the guy looks to be in pain,3
A22UMPYYQBXT0F,15,this looks kind of disgusting and the guy looks like he was exposed to something so it grosses,4
A22UMPYYQBXT0F,16,this one is hard to look at but it looks like most of the people survived so it doesn,14
A22UMPYYQBXT0F,17,this is kind of hard to look at and makes me kind of grossed out and disgusted,1
A22UMPYYQBXT0F,18,this is sad looking as it makes me think she's a abuse victim or something like that,5
A22UMPYYQBXT0F,19,This one makes me sad and angry to look at as it looks like the guy is abducting the woman or something,10
A22UMPYYQBXT0F,20,this one is kind of sad and somber looking as the guy looks like he's filling in a unmarked grave for whatever reas,16
A22V2Q0YYE5C57,1,This man looks like he is in pain.  it is super weird.,13
A22V2Q0YYE5C57,2,oh my gosh... those poor dogs.  how awful.  violence is everywhere.  oh my.,17
A22V2Q0YYE5C57,3,This looks like a very sad native american.  his eyes look very uncomfortable.,4
A22V2Q0YYE5C57,4,Clearly been beat by her husband.  What a sad thing,6
A22V2Q0YYE5C57,5,Children do not deserve such misery.  They look like old souls,18
A22V2Q0YYE5C57,6,Ive see things like this before.  So awful.,19
A22V2Q0YYE5C57,7,Clearly a scene from a movie.,11
A22V2Q0YYE5C57,8,What brave men!  Looks dangerous!  and they do not look afraid,15
A22V2Q0YYE5C57,9,Probably from a movie.  Mildly threatening but ultimately goofy.,9
A22V2Q0YYE5C57,10,Victim of domestic abuse.  I can relate.  Been there.  Looked like that.,5
A22V2Q0YYE5C57,11,Drug overdose is a dangerous thing.  But it was somehow safer back then.  Much worse today,2
A22V2Q0YYE5C57,12,Kidnapper!!  She should kick him in the balls.  Hard.,10
A22V2Q0YYE5C57,13,how terribly frightening this must be.  they are brave.  is she dead?,20
A22V2Q0YYE5C57,14,this is goofy as hell.  real dumb.,3
A22V2Q0YYE5C57,15,Aww new baby.,1
A22V2Q0YYE5C57,16,you do what you gotta do.  bodies need buried.,16
A22V2Q0YYE5C57,17,Children are the real victims of war.  It's a shame.,7
