sub_id,trial,text,gpt_label
A22QFNF1UTBK0H,5,it seems a wildfire has happened. i feel for these people trying to help out while in danger,Non-reappraisal
A22QFNF1UTBK0H,6,looks like a scene from a movie or tv show,Reappraisal
A22QFNF1UTBK0H,7,looks like a boxer who has been hit in the face during a match,Non-reappraisal
A22QFNF1UTBK0H,8,"i believe someone is being buried, not sure if alive",Non-reappraisal
A22QFNF1UTBK0H,9,"a car accident, hopefully the people are okay",Reappraisal
A22QFNF1UTBK0H,10,looks like a premature baby,Non-reappraisal
A22QFNF1UTBK0H,11,that man looks very hurt. i hope he survived somehow..,Reappraisal
A22QFNF1UTBK0H,12,seems like a scene from a movie. i think it's super cool looking,Reappraisal
A22QFNF1UTBK0H,13,a man with burns or some kind of allergic reaction on his eyes,Non-reappraisal
A22QFNF1UTBK0H,14,people being rescued from a house fire. i respect those firefighters,Reappraisal
A22QFNF1UTBK0H,15,people who survived a plane crash,Reappraisal
A22QFNF1UTBK0H,16,"looks to be another movie scene, someone using powers of some sort",Reappraisal
A22QFNF1UTBK0H,17,a small child being bandaged,Non-reappraisal
A22QFNF1UTBK0H,18,looks like someone was rescued from a possibly being kidnapped in a van,Reappraisal
A22QFNF1UTBK0H,19,"someone is doing drugs, but i hope he got help for it and recovered",Reappraisal
A22QFNF1UTBK0H,20,these children have been rescued from an explosion or fire,Reappraisal
A22RU4Z2JPRP1U,1,The man was very depression,Non-reappraisal
A22RU4Z2JPRP1U,2,The image is fighting to win,Non-reappraisal
A22RU4Z2JPRP1U,3,This picture is incident to aeroplane and effe,Non-reappraisal
A22RU4Z2JPRP1U,4,Thias image is very clean the farmer,Non-reappraisal
A22RU4Z2JPRP1U,5,fire cycling amd incident fire,Non-reappraisal
A22RU4Z2JPRP1U,6,The man is eyes crash,Non-reappraisal
A22RU4Z2JPRP1U,7,the man is accident of the road very,Non-reappraisal
A22S5025I38LO7,1,bad plane crash,Non-reappraisal
A22S5025I38LO7,2,maybe a stunt?,Reappraisal
A22S5025I38LO7,3,painful eye infection?,Non-reappraisal
A22S5025I38LO7,4,missing eye,Non-reappraisal
A22S5025I38LO7,5,I don't know if she made it,Non-reappraisal
A22S5025I38LO7,6,getting abducted or attacked,Non-reappraisal
A22S5025I38LO7,7,gonna shoot me,Non-reappraisal
A22S5025I38LO7,8,punishment very painf,Non-reappraisal
A22S5025I38LO7,9,she was beat up sad,Non-reappraisal
A22S5025I38LO7,10,fatal accident,Non-reappraisal
A22S5025I38LO7,11,lokks from a movie,Reappraisal
A22S5025I38LO7,12,dirty kids?,Non-reappraisal
A22S5025I38LO7,13,disgusting dog lick up human blood,Non-reappraisal
A22S5025I38LO7,14,burn pit? I can't tell,Non-reappraisal
A22S5025I38LO7,15,trapped someplace,Non-reappraisal
A22S5025I38LO7,16,injury from terror attack,Non-reappraisal
A22S5025I38LO7,17,injury or spill,Non-reappraisal
A22S5025I38LO7,18,oh no a bath,Non-reappraisal
A22S5025I38LO7,19,methodone he needs,Reappraisal
A22S5025I38LO7,20,boxer getting hit like he agreed to be,Reappraisal
A22UMPYYQBXT0F,1,"pretty sad looking, those kids look miserable and it looks like they live",Non-reappraisal
A22UMPYYQBXT0F,2,this is sad looking and it makes me sad to look at it as the kid looks really hurt,Non-reappraisal
A22UMPYYQBXT0F,3,this looks pretty surprising and i hope the woman is ok as it looks like she's hurt,Reappraisal
A22UMPYYQBXT0F,4,"a junkie getting his fix, a sad but not suprising sight for the most pa",Non-reappraisal
A22UMPYYQBXT0F,5,the scene is kind of surprising and it makes me a little nervous to see but other than that not reall,Non-reappraisal
A22UMPYYQBXT0F,6,that looks like it really hurts and makes me cringe a little bit but the guy looks like a boxer so it's not too,Non-reappraisal
A22UMPYYQBXT0F,7,this is just makes me sad to see and the guy looks like he went out in a bad way,Non-reappraisal
A22UMPYYQBXT0F,8,this makes me surprised to look at and it looks like the guy is wearing protective gear so they're probably ok,Reappraisal
A22UMPYYQBXT0F,9,this one makes me recoil and the expression on the guys face just conveys a deep sense of pain and discomfort to me,Non-reappraisal
A22UMPYYQBXT0F,10,this makes me sad to look at as the car looks totaled and was in a big accident so i don't think the occupants are ok,Non-reappraisal
A22UMPYYQBXT0F,11,this one makes me kind of amazed,Reappraisal
A22UMPYYQBXT0F,12,this one makes me sad as the woman looks really hurt and i hope it's not a abuse s,Non-reappraisal
A22UMPYYQBXT0F,13,this one is kind of hard to look and i hope the guy is ok as thats a worryin,Reappraisal
A22UMPYYQBXT0F,14,this one  is kind of weird looking but the guy looks to be in pain,Non-reappraisal
A22UMPYYQBXT0F,15,this looks kind of disgusting and the guy looks like he was exposed to something so it grosses,Non-reappraisal
A22UMPYYQBXT0F,16,this one is hard to look at but it looks like most of the people survived so it doesn,Reappraisal
A22UMPYYQBXT0F,17,this is kind of hard to look at and makes me kind of grossed out and disgusted,Non-reappraisal
A22UMPYYQBXT0F,18,this is sad looking as it makes me think she's a abuse victim or something like that,Non-reappraisal
A22UMPYYQBXT0F,19,This one makes me sad and angry to look at as it looks like the guy is abducting the woman or something,Non-reappraisal
A22UMPYYQBXT0F,20,this one is kind of sad and somber looking as the guy looks like he's filling in a unmarked grave for whatever reas,Non-reappraisal
A22V2Q0YYE5C57,1,This man looks like he is in pain.  it is super weird.,Non-reappraisal
A22V2Q0YYE5C57,2,oh my gosh... those poor dogs.  how awful.  violence is everywhere.  oh my.,Non-reappraisal
A22V2Q0YYE5C57,3,This looks like a very sad native american.  his eyes look very uncomfortable.,Non-reappraisal
A22V2Q0YYE5C57,4,Clearly been beat by her husband.  What a sad thing,Non-reappraisal
A22V2Q0YYE5C57,5,Children do not deserve such misery.  They look like old souls,Non-reappraisal
A22V2Q0YYE5C57,6,Ive see things like this before.  So awful.,Non-reappraisal
A22V2Q0YYE5C57,7,Clearly a scene from a movie.,Reappraisal
A22V2Q0YYE5C57,8,What brave men!  Looks dangerous!  and they do not look afraid,Reappraisal
A22V2Q0YYE5C57,9,Probably from a movie.  Mildly threatening but ultimately goofy.,Reappraisal
A22V2Q0YYE5C57,10,Victim of domestic abuse.  I can relate.  Been there.  Looked like that.,Non-reappraisal
A22V2Q0YYE5C57,11,Drug overdose is a dangerous thing.  But it was somehow safer back then.  Much worse today,Reappraisal
A22V2Q0YYE5C57,12,Kidnapper!!  She should kick him in the balls.  Hard.,Non-reappraisal
A22V2Q0YYE5C57,13,how terribly frightening this must be.  they are brave.  is she dead?,Non-reappraisal
A22V2Q0YYE5C57,14,this is goofy as hell.  real dumb.,Non-reappraisal
A22V2Q0YYE5C57,15,Aww new baby.,Reappraisal
A22V2Q0YYE5C57,16,you do what you gotta do.  bodies need buried.,Non-reappraisal
A22V2Q0YYE5C57,17,Children are the real victims of war.  It's a shame.,Non-reappraisal
A22ZVIE16COF5D,1,Distressing. Hopefully this is from a film,Reappraisal
A22ZVIE16COF5D,2,Disturbing. I hope it’s isn’t te,Non-reappraisal
A22ZVIE16COF5D,3,Looks hot.,Non-reappraisal
A22ZVIE16COF5D,4,Looks like a stunt. Maybe a movie scene,Reappraisal
A22ZVIE16COF5D,5,Miracle of birth. Hope the baby is well.,Reappraisal
A22ZVIE16COF5D,6,Looks like a man getting a release from drugs.,Reappraisal
A22ZVIE16COF5D,7,Utterly disgusting. Hope it’s from a film.,Reappraisal
A22ZVIE16COF5D,8,Looks like a scene from a movie. Painful,Reappraisal
A22ZVIE16COF5D,9,Tragic. At least some people survived.,Reappraisal
A22ZVIE16COF5D,10,Sad sullen eyes. Looks like they’ve seen a lot,Non-reappraisal
A22ZVIE16COF5D,11,Tragic ending. Hopefully it isn’t real.,Reappraisal
A22ZVIE16COF5D,12,Looks like this child has suffered a lot.,Non-reappraisal
A22ZVIE16COF5D,13,"Shocking, but seems like it’s from a movie.",Reappraisal
A22ZVIE16COF5D,14,"Unfortunate upbringing, hope they’re okay.",Reappraisal
A22ZVIE16COF5D,15,Tragic accident. Hope they survived this accident.,Reappraisal
A22ZVIE16COF5D,16,Painful. Wonder if he did this willingly?,Non-reappraisal
A22ZVIE16COF5D,17,Another painful image. Hope he’s alright.,Reappraisal
A22ZVIE16COF5D,18,She looks battered and beaten.,Non-reappraisal
A22ZVIE16COF5D,19,Another battered person. Hope it isn’t abuse,Reappraisal
A22ZVIE16COF5D,20,Tragic accident. Hope she makes it out alive.,Reappraisal
A22ZZDJJKHNAWS,1,"This is a very tough image, making me scrunch my brow and open my mouth shortly. It looks like pain and agony.",Non-reappraisal
A22ZZDJJKHNAWS,2,"It looks like an eye infection, which makes me think about the health of my own eyes.",Reappraisal
A22ZZDJJKHNAWS,3,"The graphic nature of the image causes me to wince a bit, but I think this is likely from a movie.",Reappraisal
A22ZZDJJKHNAWS,4,"This looks very painful and sad, with the physical violence and the wild dogs being primal creatures.",Non-reappraisal
A22ZZDJJKHNAWS,5,"This looks like child poverty and/or labor, which is very sad. Makes me think about the kids and their lives.",Non-reappraisal
A22ZZDJJKHNAWS,6,"Makes me think about cartel violence and death, sad but not as bloody as other",Non-reappraisal
A22ZZDJJKHNAWS,7,A sense of relief for people who made it out of a terrible airplane accident. They look tired and relieved.,Reappraisal
A22ZZDJJKHNAWS,8,"This looks like a wounded child receiving medical treatment. Very sad, makes me close my eyes a bit and breathe out slowly.",Non-reappraisal
A22ZZDJJKHNAWS,9,"This is a strange image, looks like a voyage of discovery while on some kind of drug? probably an album cover. Seems rather happy.",Reappraisal
A22ZZDJJKHNAWS,10,"This is a scary image about how quickly life can change with an auto accident. Makes me a bit scared, covering my mouth withi my hand",Non-reappraisal
A22ZZDJJKHNAWS,11,"My reaction is mostly confusion, furrowed brows. Seems like an industrial accident, so I am not emotionally torn as much",Non-reappraisal
A22ZZDJJKHNAWS,12,"My eyebrow furrowed a bit and my head moved back as this is a rather unpleasant image, but there is some hopeful",Reappraisal
A22ZZDJJKHNAWS,13,"I closed my eyes a bit and tilted my head, letting out a sad sigh. I assume this is a domestic violence situation.",Non-reappraisal
A22ZZDJJKHNAWS,14,"I again let out a sad sigh and closed my eyes a bit. It seems like a woman who has undergone some physical trauma, perhaps an accident. Looks painful.",Non-reappraisal
A22ZZDJJKHNAWS,15,"I said ""ouch"" out loud and my head jerked back. This seems like it could either be a ritual or punishment. Seems quite painful.",Non-reappraisal
A22ZZDJJKHNAWS,16,"I let out a small groan noise, it seems like there could be some optimis",Reappraisal
A22ZZDJJKHNAWS,17,"I said ""oh dear"" and exhaled pretty strongly. This looks like a really painful state, mostly shock though.",Non-reappraisal
A22ZZDJJKHNAWS,18,I let out a sigh and shook my head. Appears to be a kidnapping situation. Very sad.,Non-reappraisal
A22ZZDJJKHNAWS,19,"I let out a smaller groan, I'm guessing this is a drug overdose situation. Makes me think about suffering and dependency.",Non-reappraisal
A22ZZDJJKHNAWS,20,I moved my head back reflexively. This seems to be a threatening situation (even if posed).,Non-reappraisal
A230VUDYOCRZ4N,1,oh my I hope they are okay! This is bad!,Reappraisal
A230VUDYOCRZ4N,2,My poor darling.  I feel sad for the child.,Non-reappraisal
A230VUDYOCRZ4N,3,Get that gun away from me!! I don't want to die!,Non-reappraisal
A230VUDYOCRZ4N,4,That's awful.  Must be hot and miserable!,Non-reappraisal
A230VUDYOCRZ4N,5,Awful!  Hope they all survived!  So Sad.,Reappraisal
A230VUDYOCRZ4N,6,That woman looks dead!  Hope she makes it.  The horror.,Non-reappraisal
A230VUDYOCRZ4N,7,Yikes!  That must be painful!,Non-reappraisal
A230VUDYOCRZ4N,8,So sad to be addicted to drugs.  Hope he gets help.,Non-reappraisal
A230VUDYOCRZ4N,9,Poor family having to see this!  Poor dogs.,Non-reappraisal
A230VUDYOCRZ4N,10,This looks painful!  Where is he??,Non-reappraisal
A230VUDYOCRZ4N,11,This is a nightmare!  He can't possibly live through this!!,Non-reappraisal
A230VUDYOCRZ4N,12,That looks disgusting! Yuck,Non-reappraisal
A230VUDYOCRZ4N,13,Hope she presses charges!  No one deserves that,Non-reappraisal
A230VUDYOCRZ4N,14,Another abuse.  People suck!,Non-reappraisal
A230VUDYOCRZ4N,15,Boxer getting hurt.  Hope he quits.  Ouch.,Non-reappraisal
A230VUDYOCRZ4N,16,Born too soon!  Poor baby!,Non-reappraisal
A230VUDYOCRZ4N,17,So sad for the boys to be in middle of war.,Non-reappraisal
A230VUDYOCRZ4N,18,Poor man.  Rest in peace.  Was he bad?,Non-reappraisal
A230VUDYOCRZ4N,19,Scary!  Hope she fought him off!,Reappraisal
A230VUDYOCRZ4N,20,Yikes!  Where was he at to get hurt!,Non-reappraisal
A2374MG0MUAKC1,1,I feel scared and worry that I will die.  Fear is ny predomina,Non-reappraisal
A2374MG0MUAKC1,2,Curiosity is what I'm feeling.  I wonder what,Non-reappraisal
A2374MG0MUAKC1,3,I feel fear about what may be happening.,Non-reappraisal
A2374MG0MUAKC1,4,I feel very sad and upset for these people.,Non-reappraisal
A2374MG0MUAKC1,5,I am sickened and angered by this event.,Non-reappraisal
A2374MG0MUAKC1,6,This is gross and I feel bad for this guy.,Non-reappraisal
A2374MG0MUAKC1,7,This is devastating.,Non-reappraisal
A2374MG0MUAKC1,8,"Oh, very sad.  Poor sweet baby.",Non-reappraisal
A2374MG0MUAKC1,9,"oh my, this is very frightening and shocking.",Non-reappraisal
A2374MG0MUAKC1,10,That is disgusting and not sure why anyone wants to do this.,Non-reappraisal
A2374MG0MUAKC1,11,This guy looks like he was in a fight.,Non-reappraisal
A2374MG0MUAKC1,12,Curious and wonder what happened. Hope she's OK.,Reappraisal
A2374MG0MUAKC1,13,Scary....hope everyone got out.,Reappraisal
A2374MG0MUAKC1,14,Sad that this man is caught up in substance abuse,Non-reappraisal
A2374MG0MUAKC1,15,"Devastating,,,,,probably changed people's lives.",Non-reappraisal
A2374MG0MUAKC1,16,Scary and upsetting.,Non-reappraisal
A2374MG0MUAKC1,17,Sad and disgusting,Non-reappraisal
A2374MG0MUAKC1,18,Oh very sad...poor child.  I want t,Non-reappraisal
A2374MG0MUAKC1,19,Alarming...nut sure what's happening.,Non-reappraisal
A2374MG0MUAKC1,20,Feel bad for these kids....they are having a hard time.,Non-reappraisal
A237O646ZJ1SFW,1,Looks like this poor man is being toruted.,Non-reappraisal
A237O646ZJ1SFW,2,This poor man has some sort of eye illness. Looks pa,Non-reappraisal
A237O646ZJ1SFW,3,This is a very gory scene. Why th,Non-reappraisal
A237O646ZJ1SFW,4,Very brave firefighters helping co,Reappraisal
A237O646ZJ1SFW,5,Terrible car accident. I hope noone died. So sad.,Non-reappraisal
A237O646ZJ1SFW,6,This a terrified man jumping,Non-reappraisal
A237O646ZJ1SFW,7,What a sad sceen. I would be so scared. Digging,Non-reappraisal
A237O646ZJ1SFW,8,This poor woman fell into wrong crowd. This is what drugs do wit,Reappraisal
A237O646ZJ1SFW,9,This poor baby. Looks like he was hurt badly. I can just cry now,Non-reappraisal
A237O646ZJ1SFW,10,He must of had very bad life experiences. Falling into drugs,Reappraisal
A237O646ZJ1SFW,11,"My biggest fear, plane crash. Thankful for surv",Reappraisal
A237O646ZJ1SFW,12,So sad. Looks like this po,Non-reappraisal
A237O646ZJ1SFW,13,This guy is trying to kidnap this poor woman. I a,Non-reappraisal
A237O646ZJ1SFW,14,Looks like this baby is on the road to recovery. Makes my heart happy,Reappraisal
A237O646ZJ1SFW,15,This reminds me of a picture from museum. Not real,Reappraisal
A237O646ZJ1SFW,16,Those poor kids remind me of the war children. None shoy,Non-reappraisal
A237O646ZJ1SFW,17,"Looks like a scene from Haloween. Not very scary, kind o",Reappraisal
A237O646ZJ1SFW,18,Kids these day don't know reality from real life. Life will be lost,Non-reappraisal
A237O646ZJ1SFW,19,I feel his pain now. It made me shiver. Poor man has been tortured,Non-reappraisal
A237O646ZJ1SFW,20,Very brave firefighters saving life. I feel so grateful.,Reappraisal
A238Z1W1B9BGTH,1,This man is overdosing and needs help,Non-reappraisal
A238Z1W1B9BGTH,2,"She has been beaten, probably domestic abuse. Sad that someone would have to experience that.",Non-reappraisal
A238Z1W1B9BGTH,3,"Terrifying plane crash, I'm shoccked so many people apparently survived. I'm sure there are injuries",Reappraisal
A238Z1W1B9BGTH,4,"Wow this woman has gone through a lot of pain, she looks broken",Non-reappraisal
A238Z1W1B9BGTH,5,A child with major injuries is even more heartreaking. Burns? I hope they are ok,Reappraisal
A238Z1W1B9BGTH,6,"It looks like that woman is being abducted, horrible. Such a scary thing.",Non-reappraisal
A238Z1W1B9BGTH,7,"No one should have to bury a friend or loved one, very sad.",Non-reappraisal
A238Z1W1B9BGTH,8,"People coming in after a disaster to help. Horrible the disaster happened, glad people are there to help.",Reappraisal
A238Z1W1B9BGTH,9,Am I being mugged? Oh no,Non-reappraisal
A238Z1W1B9BGTH,10,Kids are either working in the coal mines or there is pollution effecting them. Horrible. Glad we have moved past those days,Reappraisal
A238Z1W1B9BGTH,11,"BLoody and gross, horrible injury to this guy. He looks mad. Blech.",Non-reappraisal
A238Z1W1B9BGTH,12,Crying or a medical issue? Just looks sad in general,Non-reappraisal
A238Z1W1B9BGTH,13,"tragic car accident, can't imagine someone survived that",Non-reappraisal
A238Z1W1B9BGTH,14,Wow that person does not look ok,Non-reappraisal
A238Z1W1B9BGTH,15,Bad bike accident? Or gunshot wound by the road. Why is no one helping?? Get the dogs away from the blood,Non-reappraisal
A238Z1W1B9BGTH,16,"Looks to be in a lot of pain, either physical or emotional.",Non-reappraisal
A238Z1W1B9BGTH,17,"Boxing injury, looks cinematic. Not real, not concerned.",Reappraisal
A238Z1W1B9BGTH,18,"oooof hate it hate it is that a punishment or a ritual to get the lip ring. Gross, painful, horrible...",Non-reappraisal
A238Z1W1B9BGTH,19,"Cool stunt, looks awesome.",Reappraisal
A238Z1W1B9BGTH,20,Hope the baby is healthy and not having complications,Reappraisal
A2393RWZXRWLKI,2,this man is showing a common emotion of expressing feeling,Non-reappraisal
