groupID,sub_id,group_cond,ind_cond,img,rate,txt
id-bbyjt-2996-1,A3LOBI8KGKM59C,motivation,target,8,3,"No one injured, right?"
id-bbyjt-2996-1,A5P78B8P70TOJ,motivation,target,8,4,Must have been a fight but at least he is walking. Or accident
id-bvwuk-2997-8,A11244HS4DZOVL,motivation,target,8,4,I think this man is having a bad day but lucky to be alive.
id-bvwuk-2997-8,AQUOS2XZESNXB,motivation,target,8,7,I sure hope this is fake and a Halloween prank and not real.
id-bvwuk-2999-2,A1FM7IRF55PMCD,motivation,target,8,7,"Victim of riots, possibly caused by religion or political war."
id-bvwuk-2999-2,A2P2D1GG7ZABV2,motivation,target,8,8,Injured in some type of attack at work
id-fjoxq-2998-8,A1MP14EXTCXWRT,motivation,target,8,10,"this picture makes me feel depressed, he clearly saw something no one should"
id-fjoxq-2998-8,A2LKGF193ZR5JP,motivation,target,8,1,looks like he was in a fight or
id-uwffo-13-5,A2FUF8Z8WCFAR2,motivation,target,8,3,"Movie makeup?  Probably, but could be real, don'ta know"
id-uwffo-13-5,A36TE52PSYAAD6,motivation,target,8,2,did you know minor forehead wounds bleed a lot and look very scary?
id-uwffo-13-5,A39BIGZ0L59WLV,motivation,target,8,2,"Looks like a movie scene. Either way, I hope everyone involved is okay."
empty-50,A11FHRIUGW7NFB,control,control,9,2,Might shoot. Oh well. I am lacking empathy now.
empty-50,A32K4W6B31XWVR,control,control,9,1,Somebody pointing a gun at a camera. Cool.
empty-50,A39C60IA4WVVJP,control,control,9,10,Scary and makes me irritated acutually
id-bvwuk-3000-1,A17VJGXGBNEL9E,control,control,9,7,This has to be frightening . Your obviously getting robbed and possi
id-bvwuk-3000-1,A1RRMINTJ8BHKG,control,control,9,6,This is scary. He looks so angry
id-bvwuk-3000-1,A29YZM94SCN4A6,control,control,9,4,This man looks angery
id-bvwuk-3000-1,A3W3FYGMP7VLKZ,control,control,9,2,"I feel sad that someone would seek to glorify guns and violence in this way, I feel bad for how dumb they are."
id-bvwuk-3000-1,AH4F86UVP4C54,control,control,9,7,I would be frightned in a similar sotuation. I would be asking God to keep me alive
id-bvwuk-3000-1,AOSO1D81K0ET0,control,control,9,7,Looking down the barrel of a gun. Very frightening. Also makes me angry.
id-fjoxq-3000-5,A1JMVBYWF4R66N,control,control,9,1,"He looks intense, I would feel more if there was another person in the image."
id-fjoxq-3000-5,A363SVHBXKD0MH,control,control,9,6,I feel very threanted if this were happening in real life.
id-fjoxq-3000-5,A3GDLR6DHXVEH6,control,control,9,7,This has me worried.
id-fjoxq-3000-5,A59YVWT4H3I1U,control,control,9,5,This is a scary image and
id-fjoxq-3000-5,A98F21Q0J4SGL,control,control,9,7,This is a stupid picture
id-fjoxq-3000-5,AXCEHD5LQCPZ7,control,control,9,2,Initially jarring but seems like a movie poster.
id-ngahz-3000-7,A1HVA6N137E7XH,control,control,9,2,Staged shot?
id-ngahz-3000-7,A1ZC1ZWZ05XYUD,control,control,9,3,looks like a scene from a movie
id-ngahz-3000-7,A1ZE87WEYCA44A,control,control,9,3,This looks like a movie poster.
id-ngahz-3000-7,A2KHLJ2F58BEZK,control,control,9,6,scary thinking about facing the barrel of a gun
id-ngahz-3000-7,AFTSLCMJASJDR,control,control,9,7,anger and fear.  getting a gun pointed at me.
id-ngahz-3000-7,ASU0JSKLWRQHZ,control,control,9,9,horrifying that such a young man is thinking of using
id-uwffo-1-1,A28G4QO0DRY8OZ,control,control,9,8,This makes me feel nervous and anxious because I'm not sure what emergency is going on.
id-uwffo-1-1,A28G4QO0DRY8OZ,control,control,9,7,This makes me feel nervous and anxious because I'm not sure what emergency is going on.
id-bvwuk-2999-8,A11FXG88VL23K5,reappraisal,control,9,4,This just looks like a pic of a man pointing a gun
id-bvwuk-2999-8,A1B9H14AV44C0G,reappraisal,control,9,5,Feel a little scared but tired of firearms in general.
id-eiwzx-2999-1,A1VMF8BTZ6U299,reappraisal,control,9,9,It makes me uneasy for a gun to be pointing in my direction.
id-eiwzx-2999-1,A3GVTW7MWUDHNU,reappraisal,control,9,3,It is a scary thought but seems like a scene from a movie.
id-eiwzx-2999-1,ADS2BA4JIYDKE,reappraisal,control,9,10,Anger that they are pointing a gun at me.
id-uwffo-1-3,A08218322NEN84JFHLRO8,reappraisal,control,9,6,FEar for my life
id-uwffo-1-3,A3GF4PX4V354W,reappraisal,control,9,6,Looking down the barrel of a gun makes me scared for my life
id-uwffo-1-3,AS4OUUE7SS7L9,reappraisal,control,9,1,"Its a man with a gun, looks like he is acting in a movie"
id-uwffo-1-4,A8A40TUAXTPGN,reappraisal,control,9,6,He seems angry.
id-uwffo-9-8,A1O81SOPKHK5RZ,reappraisal,control,9,2,A little scary but the gun looks fake
id-uwffo-9-8,A2GXS7E934VJQ1,reappraisal,control,9,2,I do not feel anxious at this because i know it is just a picture
id-uwffo-9-8,ANB7YEFIP22DI,reappraisal,control,9,9,the man looks like a gangster
id-bvwuk-2999-8,A30UPXL0E3RY9I,reappraisal,reapp,9,1,movie scene of a kid
id-eiwzx-2999-1,A2QXNIG0GVVXLG,reappraisal,reapp,9,4,The man is showing off his new pistol
id-uwffo-1-3,A2NP5W2A5EWT8V,reappraisal,reapp,9,4,Frightening that someone is breaking into his house.
id-uwffo-1-4,A1CYBYGWLZI29A,reappraisal,reapp,9,NA,Maybe he's doing target practice.
id-uwffo-1-4,A1JWKT0IS06YKL,reappraisal,reapp,9,3,the man is just holding a prop gun
id-uwffo-1-4,A1JWKT0IS06YKL,reappraisal,reapp,9,1,the boys are waiting for their father to get off work to take them to the park
id-uwffo-9-8,A1GME0CG669EF6,reappraisal,reapp,9,7,the boy suit the gun for someone target
id-uwffo-9-8,A2UVD05SNXJBTF,reappraisal,reapp,9,1,This looks like it could be a movie poster. A cool shot.
id-uwffo-9-8,A4FCEO6DF59YB,reappraisal,reapp,9,3,LOOK GOOD
id-bbyjt-2997-3,A1A6UVH1CCP8CD,reappraisal & motivation,control,9,5,I never liked guns. They are dangerous and horrible inventions of man.
id-bbyjt-2997-3,AFTFOBESP6XUB,reappraisal & motivation,control,9,2,"Seems like a movie poster, so if real it's scary, but seems like a prop, so no real negative emotions."
id-eiwzx-2998-2,A2KJJOAH2Z1D6X,reappraisal & motivation,control,9,6,I think this is annoying and dangerous
id-eiwzx-2998-2,A49WTQG4MBT9Z,reappraisal & motivation,control,9,8,I feel scared and worried because this person wants to kill me.
id-rppnn-2999-3,A307K1CZXGBN4L,reappraisal & motivation,control,9,7,So much fear.  Death pending.
id-rppnn-2999-3,A340FMNO9WJG4J,reappraisal & motivation,control,9,6,I feel like he is a criminal. Eyes
id-rppnn-2999-3,A3D7JEGMSYKCUJ,reappraisal & motivation,control,9,9,This scares me because it can happen to anyone at any time these days.
id-uwffo-14-8,A14F6ZMFA960GN,reappraisal & motivation,control,9,6,"Man holding a gun, he should put it down."
id-uwffo-14-8,A1IK5L733Q9JV,reappraisal & motivation,control,9,2,This man has a gun. Is he kidding or serious?
id-uwffo-15-1,A39H3N3KXHVTJU,reappraisal & motivation,control,9,2,A guy acting for a film. Looks like a preview or theatre poster
id-bbyjt-2997-3,A1PAR1TMKFPKQE,reappraisal & motivation,reapp_target,9,2,He may be stopping someone from doing somring bad
id-eiwzx-2998-2,A1UG9D6DY5EWLK,reappraisal & motivation,reapp_target,9,5,"self defense, protection"
id-eiwzx-2998-2,A1VHQ3KL3P4T4H,reappraisal & motivation,reapp_target,9,2,It could be to save a life or self defense
id-rppnn-2999-3,A1RKGN3VY39TM1,reappraisal & motivation,reapp_target,9,7,This could be a scary situation to be in if you aren't prepared.
id-rppnn-2999-3,A32NU3SVREAZXY,reappraisal & motivation,reapp_target,9,1,Is it clean?
id-uwffo-14-8,A2393RWZXRWLKI,reappraisal & motivation,reapp_target,9,1,This looks like a movie poster of some type
id-uwffo-14-8,A3G7QQTQIKYI2O,reappraisal & motivation,reapp_target,9,1,This looks like a movie trailer image.
id-uwffo-15-1,A347R00883IQOU,reappraisal & motivation,reapp_target,9,2,Poster or still of a movie clip from a trailer scene
id-bbyjt-2996-1,A2PKNE8KM0M324,motivation,control,9,4,point that gun somewhere else I do not deserve that but some people of this world do. get out of here with that
id-bbyjt-2996-1,A5KU3E96BTL5V,motivation,control,9,5,hey man i dont want no trouble alright
id-bbyjt-2996-1,AOI8O750GN2HS,motivation,control,9,1,"Haha, wannabe gangster with a fake gun!"
id-bvwuk-2997-8,ACRWPI9M4PQZK,motivation,control,9,5,I don't like the gun pointing at me. I feel like it's pointing at me for real. It's aggressive and unsettling.
id-bvwuk-2999-2,A1MKEILXWWLBW2,motivation,control,9,7,"don;t pull the trigger, heres the money"
id-bvwuk-2999-2,A3492HL94OVDR5,motivation,control,9,5,getting robbed
id-bvwuk-2999-2,A360YPKITDW0PV,motivation,control,9,7,Make my day
id-fjoxq-2998-8,A18W4LA9HEQ0W6,motivation,control,9,8,"fear, under fire or pressure, life flashing before my eyes"
id-fjoxq-2998-8,A1HK7CR71C8BCA,motivation,control,9,4,"about  to shoot,  s"
id-fjoxq-2998-8,A3NAHN61XJ3ZAT,motivation,control,9,2,"Danger.  You are staring down a gun.  I feel okay about it, because I am not the one in danger."
id-uwffo-13-5,A22RU4Z2JPRP1U,motivation,control,9,7,sooting
id-uwffo-13-5,A22RU4Z2JPRP1U,motivation,control,9,9,sooting
id-uwffo-13-5,A9IPAROGKKDY9,motivation,control,9,3,"the gun is scary, but the man looks weak"
id-bbyjt-2996-1,A2R76CKAHFJ6JM,motivation,target,9,6,This is scary and looks like to be a shooting
id-bbyjt-2996-1,A3LOBI8KGKM59C,motivation,target,9,1,Hot movie poster?? Action packed?
id-bbyjt-2996-1,A3LOBI8KGKM59C,motivation,target,9,1,Hot movie poster?? Action packed?
id-bbyjt-2996-1,A5P78B8P70TOJ,motivation,target,9,4,"Posing for a photo for something - ad, movie etc... calm."
id-bvwuk-2997-8,A11244HS4DZOVL,motivation,target,9,1,This is a cool image actually. Nobody is hurt or injured.
id-bvwuk-2997-8,AQUOS2XZESNXB,motivation,target,9,3,Maybe this is just a game but no one should point a gun at anyone in real life.
id-bvwuk-2999-2,A1FM7IRF55PMCD,motivation,target,9,8,Not the way I want to go. Scary.
id-bvwuk-2999-2,A2P2D1GG7ZABV2,motivation,target,9,5,Threatening someone with a gun
id-fjoxq-2998-8,A1MP14EXTCXWRT,motivation,target,9,1,this makes me feel curious. nothing negative. its more like a photo with a meaning
id-fjoxq-2998-8,A2LKGF193ZR5JP,motivation,target,9,2,a little confused cause looks like a movie scene but a real
id-uwffo-13-5,A2FUF8Z8WCFAR2,motivation,target,9,5,"I have been shot aat before, it is not fun"
id-uwffo-13-5,A36TE52PSYAAD6,motivation,target,9,1,"this looks like one of those silly gun memes. ""tell me your favorite movie right now"""
id-uwffo-13-5,A39BIGZ0L59WLV,motivation,target,9,2,Looks like a photoshoot picture.
empty-50,A11FHRIUGW7NFB,control,control,10,9,She is being restrained and I want to scream for help
empty-50,A32K4W6B31XWVR,control,control,10,8,It looks like someone is being kidnapped. This is distressing.
empty-50,A39C60IA4WVVJP,control,control,10,9,"I feel scared and concerned for this lady. Being taken against her will, there is too much of thi"
id-bvwuk-3000-1,A17VJGXGBNEL9E,control,control,10,6,It looks like a woman is being forced into a van to be held hostage or kidnapped or somethin
id-bvwuk-3000-1,A1RRMINTJ8BHKG,control,control,10,9,This girl is feeling so scared and so much fear. It is horrbile she is being taken
id-bvwuk-3000-1,A29YZM94SCN4A6,control,control,10,9,It is very sad to see a man taking advantage of a woman. Hope she did not get kidnapped
id-bvwuk-3000-1,A3W3FYGMP7VLKZ,control,control,10,2,I hope this woman is OK and not in any real distress or danger. I worry about her and what wi
id-bvwuk-3000-1,AH4F86UVP4C54,control,control,10,6,He looks like he's kidnapping her. I her she is ok
id-bvwuk-3000-1,AOSO1D81K0ET0,control,control,10,3,A brawl. Probably too much to drink.
id-fjoxq-3000-5,A1JMVBYWF4R66N,control,control,10,5,"anxiety, I hope she will be okay."
id-fjoxq-3000-5,A363SVHBXKD0MH,control,control,10,5,"looks like a fight is going on, i hope they are ok"
id-fjoxq-3000-5,A3GDLR6DHXVEH6,control,control,10,8,kidnapping.
id-fjoxq-3000-5,A59YVWT4H3I1U,control,control,10,7,he should be shot no sense in this
id-fjoxq-3000-5,A98F21Q0J4SGL,control,control,10,9,Oh my gosh is he Kidnapping her? How scary
id-ngahz-3000-7,A1HVA6N137E7XH,control,control,10,6,What's he doing? Why pinning her down?
id-ngahz-3000-7,A1ZC1ZWZ05XYUD,control,control,10,6,kidnapping?
id-ngahz-3000-7,A1ZE87WEYCA44A,control,control,10,6,A moment of resistance.
id-ngahz-3000-7,A2KHLJ2F58BEZK,control,control,10,6,fearful seeing someone try to take advantage of a young woman
id-ngahz-3000-7,AFTSLCMJASJDR,control,control,10,8,A woman getting kidnapped.  Anger and fear for her safety.
id-ngahz-3000-7,ASU0JSKLWRQHZ,control,control,10,10,I am angry that he is trying to force her to do something she does not want to do!
id-uwffo-1-1,A2XVL0RNQMWI17,control,control,10,8,That looks awful. There's a lot of painful scratches on his head.
id-uwffo-1-1,A2XVL0RNQMWI17,control,control,10,5,That looks awful. There's a lot of painful scratches on his head.
id-bvwuk-2999-8,A11FXG88VL23K5,reappraisal,control,10,4,This guy is trying to kidnap her & she fighting back
id-bvwuk-2999-8,A1B9H14AV44C0G,reappraisal,control,10,7,Shocked and scared for the lady in this picture.
id-eiwzx-2999-1,A1VMF8BTZ6U299,reappraisal,control,10,7,I feel upset that a man is getting physical with a woman.
id-eiwzx-2999-1,A3GVTW7MWUDHNU,reappraisal,control,10,5,I am worried and scared for this guy getting beat up.
id-eiwzx-2999-1,ADS2BA4JIYDKE,reappraisal,control,10,10,Fear about this persons
id-uwffo-1-3,A08218322NEN84JFHLRO8,reappraisal,control,10,8,angure for their life. a kidnapping
id-uwffo-1-3,A3GF4PX4V354W,reappraisal,control,10,7,Terrified for the women being kidnaped. Angry people lile this exist
id-uwffo-1-3,AS4OUUE7SS7L9,reappraisal,control,10,3,I feel frightened for this kidnapping victim
id-uwffo-1-4,A1I16447TV7B9D,reappraisal,control,10,NA,A man was fight with other person
id-uwffo-1-4,A8A40TUAXTPGN,reappraisal,control,10,4,They seem to not be getting along...I wonder what happened?
id-uwffo-9-8,A1O81SOPKHK5RZ,reappraisal,control,10,1,Looks so staged. No negative feelings for me with this one.
id-uwffo-9-8,A2GXS7E934VJQ1,reappraisal,control,10,6,I feel worried and annoyed women have so much to deal with
id-uwffo-9-8,ANB7YEFIP22DI,reappraisal,control,10,NA,i think they both are fighting
id-bvwuk-2999-8,A30UPXL0E3RY9I,reappraisal,reapp,10,2,a scene from a movie
id-bvwuk-2999-8,A372RONRIOLZM4,reappraisal,reapp,10,4,This fight does not look real.  This woman is getting training
id-eiwzx-2999-1,A2QXNIG0GVVXLG,reappraisal,reapp,10,6,The man is trying to help the girl into the van because she needs it.
id-uwffo-1-3,A2NP5W2A5EWT8V,reappraisal,reapp,10,6,Fear but hopefully just CIA training.
id-uwffo-1-4,A1JWKT0IS06YKL,reappraisal,reapp,10,2,"he is helping someone into the van, maybe they are disabled"
id-uwffo-1-4,A1JWKT0IS06YKL,reappraisal,reapp,10,1,"it is so cold out, he can see his breath."
id-uwffo-9-8,A2UVD05SNXJBTF,reappraisal,reapp,10,1,Looks like they are having fun
id-uwffo-9-8,A4FCEO6DF59YB,reappraisal,reapp,10,10,VERY BAD
id-bbyjt-2997-3,A1A6UVH1CCP8CD,reappraisal & motivation,control,10,6,She looks like she is resisting him. I hope she is able to release herself.
id-bbyjt-2997-3,AFTFOBESP6XUB,reappraisal & motivation,control,10,5,Scared that someone is being abducted
id-eiwzx-2998-2,A2KJJOAH2Z1D6X,reappraisal & motivation,control,10,10,Someone stop him.
id-eiwzx-2998-2,A49WTQG4MBT9Z,reappraisal & motivation,control,10,3,Unfortunately someone got angry and was getting held down
id-rppnn-2999-3,A307K1CZXGBN4L,reappraisal & motivation,control,10,3,Sadness.  Despai
id-rppnn-2999-3,A3D7JEGMSYKCUJ,reappraisal & motivation,control,10,5,Gross and maddening when men hit women
id-uwffo-14-8,A14F6ZMFA960GN,reappraisal & motivation,control,10,6,Man being aggressive with a woman. Ridiculous.
id-uwffo-14-8,A1IK5L733Q9JV,reappraisal & motivation,control,10,3,"What is going on here, I wonder. Are they being forced into the auto?"
id-uwffo-15-1,A39H3N3KXHVTJU,reappraisal & motivation,control,10,9,A woman being abducted.
id-bbyjt-2997-3,A1PAR1TMKFPKQE,reappraisal & motivation,reapp_target,10,3,He may be saving her from someone else
id-eiwzx-2998-2,A1VHQ3KL3P4T4H,reappraisal & motivation,reapp_target,10,3,Get out of the relationship it’s not worth the hirt
id-rppnn-2999-3,A1RKGN3VY39TM1,reappraisal & motivation,reapp_target,10,4,This woman looks like she is putting up a good fight.
id-rppnn-2999-3,A32NU3SVREAZXY,reappraisal & motivation,reapp_target,10,1,Training for combat
id-uwffo-14-8,A2393RWZXRWLKI,reappraisal & motivation,reapp_target,10,4,A man probably saving the life of an innocent bystander
id-uwffo-14-8,A3G7QQTQIKYI2O,reappraisal & motivation,reapp_target,10,4,This guy was kidnapping or abusing her
id-uwffo-15-1,A347R00883IQOU,reappraisal & motivation,reapp_target,10,5,Maybe she is drunk and he is trying to take her home
id-bbyjt-2996-1,A2PKNE8KM0M324,motivation,control,10,6,some one help her there are so many sick men in this world i hate that this happens more than we think so gross and disguting
id-bbyjt-2996-1,A5KU3E96BTL5V,motivation,control,10,2,uh oh she gettin kidnapped
id-bbyjt-2996-1,AOI8O750GN2HS,motivation,control,10,8,"Human trafficker! I hope she wins, lol. Not likely though, she gone."
id-bvwuk-2997-8,ACRWPI9M4PQZK,motivation,control,10,8,Is he hurting her? Looks like he is kidnapping her. Terrible! Hope she can get free.
id-bvwuk-2999-2,A1MKEILXWWLBW2,motivation,control,10,3,"drunk girl in a bar fight, just let her go"
id-bvwuk-2999-2,A3492HL94OVDR5,motivation,control,10,5,someone getting kidnapped
id-bvwuk-2999-2,A360YPKITDW0PV,motivation,control,10,6,restraining a combatant
id-fjoxq-2998-8,A18W4LA9HEQ0W6,motivation,control,10,7,"strugle, fear of being attacked or kidnapped."
id-fjoxq-2998-8,A1HK7CR71C8BCA,motivation,control,10,8,"somebody help her, call the police"
id-fjoxq-2998-8,A3NAHN61XJ3ZAT,motivation,control,10,7,"That woman is being kidnapped. I am upset.  She looks like she is trying to fight back, though."
id-uwffo-13-5,A9IPAROGKKDY9,motivation,control,10,8,Looks like an attempted rape.  Makes me want to help her
id-bbyjt-2996-1,A2R76CKAHFJ6JM,motivation,target,10,6,They seem to be a kidnapping this person and holding her against her will.
id-bbyjt-2996-1,A3LOBI8KGKM59C,motivation,target,10,4,Hopefully someone being taken for help they really need!
